Numero;Nimi;Valmistaja;Pullokoko;Hinta;Litrahinta;Tyyppi;Valmistusmaa;Vuosikerta;Alkoholi-%;Energia kcal/100 ml
922518;Marius Roble Organic 2016;Bodegas Piqueras;0,75 l;9.98;13.17;punaviinit;Espanja;2016.0;14.5;80.0
956537;Marqués de Valparaíso Crianza 2014;Bodegas Valparaiso;0,75 l;19.15;25.53;punaviinit;Espanja;2014.0;14.5;80.0
921888;Matsu El Picaro Magnum 2015;Matsu Bodegas y Viñedos Ecológicos;1,5 l;27.99;18.66;punaviinit;Espanja;2015.0;14.5;80.0
919497;Matsu El Viejo 2019;Matsu Bodegas y Viñedos Ecológicos;0,75 l;36.99;49.19;punaviinit;Espanja;2019.0;15.0;80.0
901975;Maurodos Prima 2017;Bodegas y Viñedos Maurodos;0,75 l;24.6;32.8;punaviinit;Espanja;2017.0;14.5;80.0
937317;Murviedro Galeam Crianza 2015;Murviedro;0,75 l;11.28;15.04;punaviinit;Espanja;2015.0;13.0;70.0
474417;Oliver Moragues La Faula 2020;Oliver Moragues;0,75 l;15.98;21.17;punaviinit;Espanja;2020.0;13.5;80.0
927017;Pagos De Los Capellanes Joven Roble 2020;Pagos De Los Capellanes;0,75 l;22.99;30.65;punaviinit;Espanja;2020.0;14.5;80.0
956492;Piqueras Gold Label 2016;Bodegas Piqueras;0,75 l;14.98;19.84;punaviinit;Espanja;2016.0;14.5;80.0
922957;Piqueras High Altitude Garnacha Organic 2017;Bodegas Piqueras;0,75 l;10.99;14.52;punaviinit;Espanja;2017.0;14.5;80.0
907781;Piqueras VS 2015;Bodegas Piqueras;0,75 l;24.99;33.19;punaviinit;Espanja;2015.0;15.0;80.0
944468;Raul Perez La Clave 2019;Bodegas y Vinedos Raul Perez;0,75 l;17.99;23.99;punaviinit;Espanja;2019.0;13.5;80.0
924295;Raul Perez Ultreia Saint Jacques 2018;Bodegas y Vinedos Raul Perez;0,75 l;22.99;30.65;punaviinit;Espanja;2018.0;13.5;80.0
949931;Ronsel do Sil Vel'uveyra 2015;Ronsel do Sil;0,75 l;19.92;26.56;punaviinit;Espanja;2015.0;12.5;70.0
909886;Scarlett Dark 2020;Lamothe Parrot;0,75 l;11.68;15.44;punaviinit;Espanja;2020.0;14.0;80.0
948647;Son Caules Negre 2013;Vins Miquel Gelabert;0,75 l;23.0;30.67;punaviinit;Espanja;2013.0;12.5;70.0
955876;Suertes del Marqués 7 Fuentes 2017;Suertes del Marqués;0,75 l;22.49;29.99;punaviinit;Espanja;2017.0;13.0;70.0
942797;Taberner 2016;Huerta de Albala;0,75 l;29.98;39.97;punaviinit;Espanja;2016.0;15.5;90.0
933372;Tragolargo Monastrell 2019;Finca Casa Balaguer;0,75 l;17.78;23.71;punaviinit;Espanja;2019.0;12.5;70.0
934657;Valduero 6 Años Reserva Premium 2012;Bodegas Valduero;0,75 l;79.81;106.41;punaviinit;Espanja;2012.0;14.0;80.0
932028;Valduero Crianza 2016;Bodegas Valduero;3 l;176.33;58.78;punaviinit;Espanja;2016.0;14.0;80.0
956158;Valduero Crianza 2016;Bodegas Valduero;5 l;274.78;54.96;punaviinit;Espanja;2016.0;14.0;80.0
942347;Valduero Crianza Tierra Alta in 2 Maderas 2017;Bodegas Valduero;0,75 l;29.98;39.97;punaviinit;Espanja;2017.0;14.0;80.0
916597;Valduero Gran Reserva 12 Anos 1999;Bodegas Valduero;0,75 l;994.06;1325.41;punaviinit;Espanja;1999.0;14.0;80.0
956267;Valduero Reserva Tierra Alta de 2 cotas 2014;Bodegas Valduero;0,75 l;49.98;66.64;punaviinit;Espanja;2014.0;14.0;80.0
904175;Valduero Tierra Alta en 2 Maderas Crianza 2017;Valduero;15 l;841.15;56.08;punaviinit;Espanja;2017.0;14.0;80.0
944757;Ars in Vitro 2015;Tandem;0,75 l;12.89;17.19;punaviinit;Espanja;2015.0;14.0;80.0
938698;Azul y Garanza Arena 2018;Azul y Garanza;0,75 l;14.97;19.96;punaviinit;Espanja;2018.0;13.5;80.0
953508;Azul y Garanza Desierto 2016;Azul y Garanza;0,75 l;39.95;53.27;punaviinit;Espanja;2016.0;15.5;90.0
913585;Azul y Garanza Garciano 2016;Azul y Garanza Bodegas;0,75 l;17.49;23.32;punaviinit;Espanja;2016.0;14.5;80.0
928095;Azul y Garanza Naturaleza Salvaje Negre 2018;Azul y Garanza;0,75 l;22.99;30.65;punaviinit;Espanja;2018.0;13.0;70.0
949934;Azul y Garanza Tinto 2019;Azul y Garanza;0,75 l;14.97;19.96;punaviinit;Espanja;2019.0;13.5;80.0
462487;Chivite Legardeta Garnacha 2017;Chivite Family Estates;0,75 l;15.96;21.15;punaviinit;Espanja;2017.0;14.5;80.0
928126;Fiesta de Azul y Garanza 2018;Azul y Garanza;0,75 l;13.5;18.0;punaviinit;Espanja;2018.0;13.5;80.0
958406;Nekeas Forever Yours 2017;Bodegas Nekeas;0,75 l;19.25;25.67;punaviinit;Espanja;2017.0;14.0;80.0
422947;Ochoa Mil Gracias Graciano 2012;Bodegas Ochoa;0,75 l;16.21;21.48;punaviinit;Espanja;2012.0;13.5;80.0
933752;Pagos de Araiz Crianza 2014;Bodegas Pagos de Araiz;0,75 l;17.26;23.01;punaviinit;Espanja;2014.0;14.0;80.0
938066;Piedemonte Cuatro Tierras 2017;Bodegas Piedemonte;0,375 l;5.99;15.71;punaviinit;Espanja;2017.0;14.0;80.0
923507;Piedemonte Cuatro Tierras 2017;Bodegas Piedemonte;0,75 l;10.99;14.52;punaviinit;Espanja;2017.0;14.0;80.0
919204;Piedemonte Gamma Cabernet Sauvignon Merlot Tempranillo 2020;Bodegas Piedemonte;0,375 l;4.99;13.04;punaviinit;Espanja;2020.0;13.5;80.0
944686;Piedemonte Grandes Tierras 2016;Bodegas Piedemonte;0,75 l;13.99;18.52;punaviinit;Espanja;2016.0;14.5;80.0
902717;Piedemonte Moose Brothers 2019;Piedemonte;0,75 l;8.99;11.85;punaviinit;Espanja;2019.0;13.5;80.0
457487;Piedemonte Reserva 2015;Bodegas Piedemonte;0,75 l;10.48;13.84;punaviinit;Espanja;2015.0;14.0;80.0
945577;Seis de Azul y Garanza 2018;Azul y Garanza;0,75 l;19.99;26.65;punaviinit;Espanja;2018.0;14.5;80.0
901287;Tandem Ars Nova 2013;Tandem;0,75 l;16.99;22.65;punaviinit;Espanja;2013.0;14.5;80.0
958892;Amador Medrano Terra Finea El Encinal 2017;Medrano Irazu;0,75 l;16.99;22.65;punaviinit;Espanja;2017.0;14.5;80.0
938545;Antaño Tempranillo 2018;Marqués de Carrión;0,75 l;8.99;11.99;punaviinit;Espanja;2018.0;13.0;70.0
934366;Antaño Tempranillo Crianza 2016;Marqués de Carrión;0,75 l;9.98;13.31;punaviinit;Espanja;2016.0;13.5;80.0
912908;Antaño Tempranillo Reserva 2016;Marqués de Carrión;0,75 l;11.99;15.99;punaviinit;Espanja;2016.0;13.5;80.0
905233;Artuke Tinto 2018;Bodegas y Viñedos Artuke;0,75 l;12.98;17.31;punaviinit;Espanja;2018.0;13.5;80.0
413654;Bagordi Tempranillo Organic 2019;Bodegas Bagordi;0,375 l;7.54;19.84;punaviinit;Espanja;2019.0;14.0;80.0
925387;Baron de Ley Gran Reserva 2015;Baron De Ley;0,75 l;26.98;35.84;punaviinit;Espanja;2015.0;13.5;80.0
921508;Baron de Ley Reserva 2014;Baron De Ley;1,5 l;37.98;25.32;punaviinit;Espanja;2014.0;13.5;80.0
7152;Baron de Ley Reserva 2016;Baron de Ley;0,75 l;17.98;23.84;punaviinit;Espanja;2016.0;13.5;80.0
909827;Barón de Ley Varietal Graciano 2018;Baron De Ley;0,75 l;18.98;25.31;punaviinit;Espanja;2018.0;14.5;80.0
949347;Barón de Ley Varietal Maturana 2017;Baron De Ley;0,75 l;18.99;25.19;punaviinit;Espanja;2017.0;14.0;80.0
910677;Beronia Ecologico 2019;Bodegas Beronia;0,75 l;12.98;17.17;punaviinit;Espanja;2019.0;13.5;80.0
467957;Beronia Gran Reserva 2012;Bodegas Beronia;0,75 l;22.74;30.19;punaviinit;Espanja;2012.0;14.5;80.0
416867;Bodegas Montecillo Viña Monty Graciano Reserva 2015;Bodegas Montecillo;0,75 l;51.99;69.32;punaviinit;Espanja;2015.0;13.5;80.0
918074;Campillo 57 Gran Reserva 2013;Bodegas Campillo;0,75 l;37.5;50.0;punaviinit;Espanja;2013.0;14.5;80.0
943017;Campillo Gran Reserva 2012;Campillo;0,75 l;44.99;59.99;punaviinit;Espanja;2012.0;14.0;80.0
928114;Campillo Reserva Colección 2015;Campillo;0,75 l;29.9;39.87;punaviinit;Espanja;2015.0;14.0;80.0
6941;Campo Viejo Crianza 2018;Bodegas Campo Viejo;0,75 l;11.99;15.85;punaviinit;Espanja;2018.0;14.0;80.0
6576;Campo Viejo Reserva 2016 lahjapakkaus;Bodegas Campo Viejo;0,75 l;15.88;21.04;punaviinit;Espanja;2016.0;13.5;80.0
934858;Castillo Ygay Gran Reserva Especial 2010;Marques de Murrieta;0,75 l;165.0;220.0;punaviinit;Espanja;2010.0;14.0;80.0
439687;Castroviejo Tempranillo 2017;Bodegas Pastor Diaz;0,75 l;11.17;14.76;punaviinit;Espanja;2017.0;13.5;80.0
452997;Conde Valdemar Gran Reserva 2012;Bodegas Valdemar;0,75 l;24.96;33.15;punaviinit;Espanja;2012.0;14.0;80.0
904748;Contino Gran Reserva 2010;Viñedos Del Contino;1,5 l;110.49;73.66;punaviinit;Espanja;2010.0;14.0;80.0
951457;Contino Reserva 2015;Viñedos del Contino;0,75 l;34.8;46.27;punaviinit;Espanja;2015.0;14.0;80.0
495337;Costalarbol 2016;Union Familiar de Agricultores Las Cepas;0,75 l;15.18;20.11;punaviinit;Espanja;2016.0;14.0;80.0
930717;Coto Real 2011;El Coto de Rioja;0,75 l;31.98;42.64;punaviinit;Espanja;2011.0;14.0;80.0
454907;Coto de Imaz Gran Reserva 2015;El Coto de Rioja;0,75 l;26.19;34.79;punaviinit;Espanja;2015.0;14.0;80.0
935201;Coto de Imaz Reserva 2016;El Coto de Rioja;0,75 l;18.65;24.73;punaviinit;Espanja;2016.0;13.5;80.0
486817;Culmen Reserva 2011;Bodegas LAN;0,75 l;74.98;99.97;punaviinit;Espanja;2011.0;13.5;80.0
914437;Cune Crianza 2018;CVNE;0,75 l;13.99;18.52;punaviinit;Espanja;2018.0;13.5;80.0
932752;Cune Crianza Magnum 2015;CVNE;1,5 l;30.49;20.33;punaviinit;Espanja;2015.0;13.5;80.0
902617;Cune Gran Reserva 2012;CVNE;0,75 l;28.99;38.65;punaviinit;Espanja;2012.0;13.5;80.0
917602;Cune Organic 2019;CVNE;0,75 l;14.59;19.45;punaviinit;Espanja;2019.0;13.5;80.0
926707;Cune Reserva 2014;CVNE;0,75 l;18.98;25.31;punaviinit;Espanja;2014.0;13.5;80.0
6691;El Coto Crianza 2017;El Coto de Rioja;0,75 l;13.49;17.85;punaviinit;Espanja;2017.0;13.0;70.0
909544;El Niño de Campillo 2017;Campillo;0,75 l;14.99;19.99;punaviinit;Espanja;2017.0;14.0;80.0
918351;El Pacto 2018;Hacienda Lopez de Haro;0,75 l;18.99;25.19;punaviinit;Espanja;2018.0;14.0;80.0
955092;Faustino Art Collection Red Crianza 2018;Faustino;0,75 l;13.9;18.53;punaviinit;Espanja;2018.0;13.5;80.0
5423;Faustino I Gran Reserva 2010 lahjapakkaus;Bodegas Faustino;0,75 l;24.99;33.19;punaviinit;Espanja;2010.0;13.5;80.0
6774;Faustino VII 2020;Bodegas Faustino;0,75 l;10.99;14.52;punaviinit;Espanja;2020.0;13.5;80.0
936412;Faustino VII Tinto 2018;Faustino;0,1875 l;3.3;17.07;punaviinit;Espanja;2018.0;13.0;70.0
919504;Federico Paternina Banda Azul Crianza 2018;Marqués de la Concordia;0,75 l;12.45;16.6;punaviinit;Espanja;2018.0;13.5;80.0
926016;Finca de Los Locos;Bodegas y Viñedos Artuke;0,75 l;27.9;37.2;punaviinit;Espanja;;14.0;80.0
470604;Glorioso Crianza 2011;Bodegas Palacio;0,375 l;6.92;18.19;punaviinit;Espanja;2011.0;14.0;80.0
931256;Gomez Cruzado Vendemmia Seleccionada 2020;Gomez Cruzado;0,75 l;20.12;26.83;punaviinit;Espanja;2020.0;14.5;80.0
915367;Gran Cerdo 2018;Cosecheros Reunidos;0,75 l;14.98;19.84;punaviinit;Espanja;2018.0;13.5;80.0
409437;Granja Remelluri Gran Reserva 2012;Granja Nuestra Señora de Remelluri;0,75 l;62.8;83.73;punaviinit;Espanja;2012.0;14.0;80.0
441117;Hacienda Lopez de Haro Organic Tempranillo 2016 lahjapakkaus;Hacienda Lopez de Haro;0,75 l;16.99;22.52;punaviinit;Espanja;2016.0;14.0;80.0
460277;Hacienda Valvarés Crianza 2016;Bodegas Altanza;0,75 l;14.49;19.19;punaviinit;Espanja;2016.0;14.0;80.0
491657;Ijalba Organic Reserva 2017;Viña Ijalba;0,75 l;19.99;26.52;punaviinit;Espanja;2017.0;14.0;80.0
494797;Ilurce Graciano 2010;Ilurce;0,75 l;16.69;22.12;punaviinit;Espanja;2010.0;14.0;80.0
957007;Imperial Gran Reserva 2012;Compañia Vinícola Del Norte De España;0,75 l;50.48;67.31;punaviinit;Espanja;2012.0;14.0;80.0
959647;Imperial Reserva 2015;CVNE;0,75 l;39.98;53.17;punaviinit;Espanja;2015.0;14.0;80.0
918856;La Maldita Garnacha 2018;Viñedos La Maldita;0,75 l;12.98;17.17;punaviinit;Espanja;2018.0;14.0;80.0
923915;La Rioja Alta LAT 42 Reserva 2017;LA Rioja Alta;0,75 l;15.9;21.07;punaviinit;Espanja;2017.0;13.5;80.0
475827;La Rioja Alta Lat 42 Gran Reserva 2014;La Rioja Alta;0,75 l;19.7;26.13;punaviinit;Espanja;2014.0;14.0;80.0
933234;La Rioja Alta Viña Alberdi Reserva 2012;La Rioja Alta;0,75 l;24.98;33.31;punaviinit;Espanja;2012.0;13.5;80.0
497537;La Rioja Alta Viña Arana Gran Reserva 2014;La Rioja Alta;0,75 l;38.9;51.87;punaviinit;Espanja;2014.0;14.5;80.0
914297;Lan Crianza 2018;Bodegas Lan;0,75 l;14.98;19.84;punaviinit;Espanja;2018.0;13.5;80.0
434807;Lan Gran Reserva 2012 lahjapakkaus;Bodegas Lan;0,75 l;24.99;33.19;punaviinit;Espanja;2012.0;13.5;80.0
402117;Lan Reserva 2015;Bodegas Lan;0,75 l;19.99;26.52;punaviinit;Espanja;2015.0;13.5;80.0
433257;Laventura Garnacha 2018;Macrobert & Canals;0,75 l;23.89;31.85;punaviinit;Espanja;2018.0;14.5;80.0
483547;Macán 2016;Bodegas Benjamin Rothschild;0,75 l;69.98;93.31;punaviinit;Espanja;2016.0;14.5;80.0
476297;Macán Clásico 2017;Bodegas Benjamin Rothschild;0,75 l;49.98;66.64;punaviinit;Espanja;2017.0;14.5;80.0
475978;Macán Magnum 2016;Bodegas Benjamin Rothschild;1,5 l;164.99;109.99;punaviinit;Espanja;2016.0;14.5;80.0
408767;Marques de Arienzo Gran Reserva 2009;Bodegas de los Herederos del Marques de Riscal;0,75 l;27.99;37.19;punaviinit;Espanja;2009.0;14.0;80.0
425557;Marques de Arienzo Reserva 2013;Bodegas de los Herederos del Marques de Riscal;0,75 l;18.99;25.19;punaviinit;Espanja;2013.0;14.0;80.0
911735;Marques de Murrieta Gran Reserva 2014;Marques de Murrieta;0,75 l;49.98;66.64;punaviinit;Espanja;2014.0;13.5;80.0
900167;Marques de Murrieta Reserva 2015;Marques de Murrieta;0,75 l;29.66;39.41;punaviinit;Espanja;2015.0;14.0;80.0
927313;Marques de Murrieta Reserva Magnum 2016;Marques de Murrieta;1,5 l;64.9;43.27;punaviinit;Espanja;2016.0;14.0;80.0
404097;Marques de Riscal Reserva 2016;Marques de Riscal;0,75 l;19.99;26.52;punaviinit;Espanja;2016.0;14.0;80.0
918898;Marques de Riscal Reserva Magnum 2017;Marques de Riscal;1,5 l;49.99;33.33;punaviinit;Espanja;2017.0;14.0;80.0
917704;Marques de Riscal XR Reserva 2015;Marques de Riscal;0,75 l;33.98;45.31;punaviinit;Espanja;2015.0;14.0;80.0
949382;Marques de Vargas Reserva 2015;Marques de Vargas;0,75 l;27.8;37.07;punaviinit;Espanja;2015.0;14.0;80.0
6781;Marqués de Cáceres Crianza 2017 lahjapakkaus;Unión Viti-Vinícola;0,75 l;13.99;18.52;punaviinit;Espanja;2017.0;14.0;80.0
951587;Marqués de Cáceres Excellens Cuvée 2016;Marqués de Cáceres;0,75 l;16.7;22.13;punaviinit;Espanja;2016.0;14.0;80.0
931287;Marqués de Cáceres Gran Reserva 2012;Marqués de Cáceres;0,75 l;35.99;47.85;punaviinit;Espanja;2012.0;14.5;80.0
5435;Marqués de Cáceres Reserva 2016;Unión Viti-Vinícola;0,75 l;19.2;25.47;punaviinit;Espanja;2016.0;14.0;80.0
429797;Marqués de Cáceres Vino Ecológico  2020;Marqués de Cáceres;0,75 l;12.75;16.87;punaviinit;Espanja;2020.0;13.5;80.0
5152;Montecillo Crianza 2017 lahjapakkaus;Bodegas Montecillo;0,75 l;13.99;18.52;punaviinit;Espanja;2017.0;13.5;80.0
910737;Montecillo Gran Reserva 2011;Bodegas Montecillo;0,75 l;24.98;33.31;punaviinit;Espanja;2011.0;13.0;70.0
944291;Montecillo Limited Edition 2013;Montecillo;0,75 l;23.98;31.97;punaviinit;Espanja;2013.0;13.5;80.0
950737;Montecillo Reserva 2012;Montecillo;0,75 l;20.49;27.32;punaviinit;Espanja;2012.0;13.5;80.0
449177;Muga Reserva 2016;Bodegas Muga;0,75 l;21.95;29.13;punaviinit;Espanja;2016.0;14.0;80.0
900203;Ontañón Gran Reserva 2010;Ontañón;0,75 l;45.22;60.29;punaviinit;Espanja;2010.0;13.5;80.0
476967;Ontañón Reserva 2010;Ontañón;0,75 l;19.13;25.51;punaviinit;Espanja;2010.0;13.5;80.0
455407;Ortega Ezquerro Reserva Vino de Tudelilla 2017;Ortega Ezquerro;0,75 l;20.8;27.6;punaviinit;Espanja;2017.0;14.0;80.0
488397;Ortega Ezquerro Vino De Tudelilla Crianza 2018;Ortega Ezquerro;0,75 l;14.88;19.71;punaviinit;Espanja;2018.0;14.0;80.0
407437;Oxer Bastegieta Zenigaonaindia Kalamity 2017;Oxer Bastegieta Zenigaonaindia;0,75 l;106.1;141.47;punaviinit;Espanja;2017.0;14.5;80.0
424307;Oxer Bastegieta Zenigaonaindia Suzzane 2018;Oxer Bastegieta Zenigaonaindia;0,75 l;42.08;56.11;punaviinit;Espanja;2018.0;14.5;80.0
467697;Oxer Bastegieta Zenigaonaindia Tartalo 2019;Oxer Bastegieta Zenigaonaindia;0,75 l;125.79;167.72;punaviinit;Espanja;2019.0;14.5;80.0
927077;Pagos De Viña Real 2015;CVNE;0,75 l;66.9;89.2;punaviinit;Espanja;2015.0;14.0;80.0
462084;Pata Negra Reserva 2013;Marques de Carrion;0,375 l;6.98;18.35;punaviinit;Espanja;2013.0;13.5;80.0
902765;Patrocinio Sancho Garcés Crianza 2017;Bodegas Patrocinio;0,75 l;12.98;17.31;punaviinit;Espanja;2017.0;14.5;80.0
913125;Pies Negros;Bodegas y Viñedos Artuke;0,75 l;18.98;25.31;punaviinit;Espanja;;14.0;80.0
953221;Proelio Crianza 2016;Bodegas Proelio;0,75 l;17.95;23.93;punaviinit;Espanja;2016.0;14.0;80.0
950418;Proelio Reserva 2016;Bodegas Proelio;0,75 l;24.9;33.2;punaviinit;Espanja;2016.0;14.5;80.0
956376;Próximo by Marques de Riscal 2016;Marques de Riscal;0,75 l;10.99;14.52;punaviinit;Espanja;2016.0;13.5;80.0
418437;Pujanza Norte 2017;Bodegas y Viñedos Pujanza;0,75 l;54.4;72.53;punaviinit;Espanja;2017.0;14.5;80.0
495028;Pujanza Norte Magnum 2017;Bodegas y Viñedos Pujanza;1,5 l;105.51;70.34;punaviinit;Espanja;2017.0;14.5;80.0
448737;Pujanza Valdepoleo 2017;Bodegas y Viñedos Pujanza;0,75 l;26.48;35.31;punaviinit;Espanja;2017.0;14.5;80.0
404177;Real Agrado Canterabuey Viñedo Singular 2017;Viñedos de Alfaro;0,75 l;29.99;39.85;punaviinit;Espanja;2017.0;15.5;90.0
945867;Real De Asúa 2016;CVNE;0,75 l;65.4;87.2;punaviinit;Espanja;2016.0;14.0;80.0
938387;Rioja Bordón Crianza 2017;Bodegas Franco-Españolas;0,75 l;16.65;22.2;punaviinit;Espanja;2017.0;13.5;80.0
426377;Rioja Vega Gran Reserva 2013 lahjapakkaus;Rioja Vega;0,75 l;29.98;39.84;punaviinit;Espanja;2013.0;14.0;80.0
920667;Tobelos Tempranillo Crianza 2013;Tobelos Bodegas y Vinedos;0,75 l;20.68;27.57;punaviinit;Espanja;2013.0;13.5;80.0
427627;Tobia Graciano 2015;Bodegas Tobia;0,75 l;16.04;21.25;punaviinit;Espanja;2015.0;14.0;80.0
937677;Torres Altos Ibericos Crianza 2016;Miguel Torres;0,75 l;13.99;18.52;punaviinit;Espanja;2016.0;13.5;80.0
453817;Vina Tondonia Reserva Red 2009;R. López de Heredia;0,75 l;38.73;51.51;punaviinit;Espanja;2009.0;13.0;70.0
426707;Viña Pomal Ecologico 2018;Bodegas Bilbaínas;0,75 l;12.88;17.04;punaviinit;Espanja;2018.0;13.5;80.0
927997;Viña Real Crianza 2017;CVNE;0,75 l;14.98;19.84;punaviinit;Espanja;2017.0;13.5;80.0
951237;Viña Real Gran Reserva 2013;CVNE;0,75 l;34.98;46.64;punaviinit;Espanja;2013.0;13.5;80.0
943527;Viña Real Reserva 2015 lahjapakkaus;CVNE;0,75 l;21.48;28.51;punaviinit;Espanja;2015.0;13.5;80.0
479637;Viña los Valles Reserva 2013;Bodegas Vinicola Real;0,75 l;19.95;26.47;punaviinit;Espanja;2013.0;13.0;70.0
489047;Viñedos de Alfaro Conde Del Real Agrado Reserva 2016 lahjapakkaus;Viñedos de Alfaro;0,75 l;19.99;26.52;punaviinit;Espanja;2016.0;14.5;80.0
426807;Zinio Garnacha 2017;Patrocinio;0,75 l;12.48;16.51;punaviinit;Espanja;2017.0;14.5;80.0
950471;Apulanta Tinto 2019;Pago de Tharsys;0,75 l;12.99;17.19;punaviinit;Espanja;2019.0;13.5;80.0
911662;Aranleón Sólo Tinto;Aranleón;0,75 l;14.99;19.99;punaviinit;Espanja;;14.0;80.0
902484;Bruno Murciano L'Alegria 2019;Bruno Murciano;0,75 l;20.83;27.77;punaviinit;Espanja;2019.0;14.0;80.0
916684;Bruno Murciano Parajes del Cabriel 2019;Bruno Murciano;0,75 l;19.66;26.21;punaviinit;Espanja;2019.0;14.5;80.0
5656;Castillo Murviedro Tempranillo 2019;Bodegas Murviedro;0,75 l;8.28;10.91;punaviinit;Espanja;2019.0;12.5;70.0
5671;Castillo Murviedro Tempranillo 2019;Bodegas Murviedro;1,5 l;16.34;10.83;punaviinit;Espanja;2019.0;12.0;70.0
904017;Hispano+Suizas Bassus Pinot Noir 2019;Hispano Suizas;0,75 l;29.99;39.85;punaviinit;Espanja;2019.0;14.0;80.0
957787;Hispano+Suizas Bobos 2019;Bodegas Hispano+Suizas;0,75 l;31.3;41.73;punaviinit;Espanja;2019.0;13.5;80.0
901857;Murviedro Cepas Viejas Bobal 2016;Murviedro;0,75 l;13.19;17.59;punaviinit;Espanja;2016.0;13.0;70.0
914844;Murviedro Sericis Bobal Magnum 2016;Bodegas Murviedro;1,5 l;37.42;24.95;punaviinit;Espanja;2016.0;13.0;70.0
907205;Murviedro Sericis Monastrell 2016;Murviedro;0,75 l;16.99;22.52;punaviinit;Espanja;2016.0;14.0;80.0
489737;Santerra Syrah 2020;Murviedro;0,75 l;8.28;10.91;punaviinit;Espanja;2020.0;12.0;80.0
918721;Tappara Estenas Red 2019;Compañia Vinicola del Campo de Requena;0,75 l;14.99;19.99;punaviinit;Espanja;2019.0;13.0;70.0
930887;Vox Populi Bobal 2014;Murviedro;0,75 l;13.69;18.25;punaviinit;Espanja;2014.0;13.0;70.0
927777;Anciano Tempranillo Gran Reserva 10y 2008;Bodegas Navalon;0,75 l;11.99;15.85;punaviinit;Espanja;2008.0;13.0;70.0
6242;Pata Negra Gran Reserva 2009;Vinartis;0,75 l;10.48;13.84;punaviinit;Espanja;2009.0;13.0;70.0
5573;Señorío de los Llanos Crianza 2015;Grupo de Bodegas Vinartis;0,75 l;7.99;10.52;punaviinit;Espanja;2015.0;12.5;70.0
6915;Señorío de los Llanos Gran Reserva 2012;Grupo de Bodegas Vinartis;0,75 l;10.48;13.84;punaviinit;Espanja;2012.0;13.0;70.0
4996;Viña Albali Cabernet Sauvignon Reserva 2014;Felix Solis;0,75 l;8.09;10.65;punaviinit;Espanja;2014.0;13.0;70.0
5153;Viña Albali Gran Reserva 2012;Félix Solís;0,75 l;12.48;16.51;punaviinit;Espanja;2012.0;13.0;70.0
945077;Viña Albali Gran Reserva de Familia 2006;Viña Albali Reservas;0,75 l;19.65;26.2;punaviinit;Espanja;2006.0;13.0;70.0
953965;Viña Albali Reserva 2012;Felix Solis;0,375 l;4.44;11.57;punaviinit;Espanja;2012.0;13.0;70.0
6645;Viña Albali Reserva 2015;Felix Solis;0,75 l;9.98;13.17;punaviinit;Espanja;2015.0;13.0;70.0
467667;Viña Albali Tempranillo Organic 2020;Félix Solís;0,75 l;7.99;10.52;punaviinit;Espanja;2020.0;13.0;80.0
933587;Aroma de Corazón Tinto 2018;La Vina;0,75 l;7.99;10.52;punaviinit;Espanja;2018.0;12.5;80.0
423897;Casa l'Angel Syrah 2017;La Viña;0,75 l;5.99;7.85;punaviinit;Espanja;2017.0;14.0;80.0
7072;Castillo Montroy Reserva 2016;Anecoop;0,75 l;7.99;10.52;punaviinit;Espanja;2016.0;13.5;80.0
6366;El Copero 2020;Clasicos del Mediterraneo;0,75 l;7.99;10.52;punaviinit;Espanja;2020.0;12.0;70.0
928346;El Enhebro Monastrell Garnacha Tintorera 2016;La Vina;0,75 l;9.98;13.17;punaviinit;Espanja;2016.0;14.0;80.0
913987;Francisco Gomez Eko Red 2018;Hacienda La Serrata;0,75 l;11.45;15.13;punaviinit;Espanja;2018.0;13.5;80.0
436517;Icono Cabernet Sauvignon 2019;Anecoop;0,75 l;7.99;10.52;punaviinit;Espanja;2019.0;14.0;80.0
916803;Iliada Organic Cabernet Sauvignon Tempranillo Syrah 2019;Anecoop;0,75 l;7.99;10.52;punaviinit;Espanja;2019.0;13.5;80.0
918936;Juan de Juanes Vendimia Bronce Tinto 2018;Anecoop;0,75 l;7.99;10.52;punaviinit;Espanja;2018.0;13.5;80.0
914596;La Cova Negra 2017;Anecoop;0,75 l;8.49;11.19;punaviinit;Espanja;2017.0;13.5;80.0
488477;Laudum Nature Barrica Monastrell Petit Verdot 2016;Bocopa;0,75 l;8.99;11.85;punaviinit;Espanja;2016.0;13.0;80.0
936392;Murviedro Coleccion Tempranillo 2019;Murviedro;0,1875 l;2.99;15.95;punaviinit;Espanja;2019.0;13.0;80.0
954497;Murviedro Colección Reserva 2016;Murviedro;0,75 l;10.19;13.45;punaviinit;Espanja;2016.0;13.5;80.0
935861;Murviedro Pasión Red Organic 2019;Bodegas Murviedro;0,75 l;11.99;15.85;punaviinit;Espanja;2019.0;14.5;80.0
946897;Nauta Monastrell Crianza 2014;Freixenet;0,75 l;14.09;18.65;punaviinit;Espanja;2014.0;13.5;80.0
422357;Neleman Organic Bobal 2019;Bodegas Neleman;0,75 l;17.89;23.72;punaviinit;Espanja;2019.0;14.5;80.0
940883;Palacio del Conde Reserva 2015;Anecoop;0,75 l;7.99;10.52;punaviinit;Espanja;2015.0;13.5;80.0
